# eigenvectors: bloques por k; cada bloque comienza con '# k <ik>' seguido de N lineas (cada linea es un autovector con N entradas complejas)
# formato complejo por entrada: Re(+-)Imj (ej: 1.234567e-01+2.345678e-03j)
# k 0
7.071067811865e-01+0.000000000000e+00j 0.000000000000e+00+0.000000000000e+00j -1.607540771971e-11+0.000000000000e+00j 0.000000000000e+00+0.000000000000e+00j 7.071067811865e-01+0.000000000000e+00j -6.073634923056e-39+0.000000000000e+00j 1.607540771971e-11+0.000000000000e+00j 0.000000000000e+00+0.000000000000e+00j
3.112795833177e-10+0.000000000000e+00j 9.625738867976e-02+3.401977609687e-01j -1.667226880124e-01-5.892398016583e-01j -4.857225732735e-16+1.984523656517e-15j -3.102200440974e-10-2.566152845773e-11j 1.239740998785e-01-3.311048534873e-01j -2.147294396177e-01+5.734904239112e-01j -1.076335552511e-15+1.804697026568e-15j
3.112798146724e-10+0.000000000000e+00j 9.625699596408e-02+3.401978720856e-01j -1.667220078089e-01-5.892399941183e-01j 2.081668171172e-16-1.665334536938e-15j 3.102202383864e-10+2.566152845773e-11j -1.239744820974e-01+3.311047103746e-01j 2.147301016403e-01-5.734901760327e-01j -7.233564159286e-16+1.533664178494e-15j
8.882246909008e-02+0.000000000000e+00j 2.716069311178e-04+6.075218938644e-01j 1.568132404713e-04+3.507529317047e-01j 0.000000000000e+00-1.746645046983e-16j 8.882155675037e-02-4.025812961658e-04j 2.481944076687e-03+6.075168847435e-01j 1.432950187559e-03+3.507500396915e-01j -5.580698451260e-17+1.709901003923e-16j
2.210457557809e-17+0.000000000000e+00j 3.273401901334e-16+9.290478400063e-16j -5.668149208628e-16-1.262637641663e-15j 1.344217961767e-09+7.071067811865e-01j 1.913250282613e-17+4.366283747719e-17j -3.259297754870e-16+8.816947243505e-16j 4.245656630232e-17-1.169105187193e-15j 2.193930011990e-01-6.722103175531e-01j
-7.015059294010e-01+0.000000000000e+00j 3.439005601469e-05+7.692250697196e-02j 1.985512413184e-05+4.441123010575e-02j 0.000000000000e+00+1.655897280924e-19j 6.672481323026e-01+2.165421412184e-01j 2.377729163669e-02-7.315540761933e-02j 1.372782574191e-02-4.223629427556e-02j 1.750547334388e-20-5.363598498370e-20j
# k 4
6.971999353049e-01+0.000000000000e+00j -6.180605107320e-05-1.021478528326e-01j -3.568375621868e-05-5.897509032839e-02j 0.000000000000e+00-5.752613282151e-20j 6.371589129237e-01+2.830481751769e-01j 4.152631426472e-02-9.332605682165e-02j 2.397522873314e-02-5.388182402040e-02j 7.898015883618e-21-1.758913984216e-20j
1.179502022502e-01+0.000000000000e+00j 3.653333903677e-04+6.037927443354e-01j 2.109259647780e-04+3.485999049323e-01j 0.000000000000e+00+3.495559552382e-17j -1.179454477899e-01-1.059035644809e-03j 5.786572940335e-03-6.037651258181e-01j 3.340880091329e-03-3.485839593682e-01j -1.379828089159e-17+3.072922330371e-17j
-2.255254428452e-10+0.000000000000e+00j -1.220574529723e-01-3.318161824491e-01j 2.114097101505e-01+5.747224840677e-01j 8.326672684689e-17+2.123301534596e-15j 2.237096896618e-10+2.856109793115e-11j -1.630952620091e-01+3.136876412474e-01j 2.824892800895e-01-5.433229296407e-01j -7.426333340173e-16+1.924020414041e-15j
5.774109351914e-18+0.000000000000e+00j -3.014335517067e-16-9.545891506477e-16j 5.221399468771e-16+1.722347787522e-15j 3.006910977914e-09-7.071067811865e-01j -9.147580620668e-18+2.975995648983e-17j -5.769563172074e-16+7.633207308257e-16j 7.347956769480e-16-1.391003979612e-15j 2.896501288338e-01-6.450603094801e-01j
5.774110295441e-18+0.000000000000e+00j -9.581834077645e-16+1.693018992672e-15j 1.659664064305e-15-2.863444024399e-15j -7.646191353347e-08-7.071067811865e-01j 1.730940182259e-18+3.537713726728e-17j -1.954085616842e-15+3.719605741063e-16j 3.070111467722e-15-5.785382602284e-16j -2.896500563381e-01+6.450603420327e-01j
2.255253737825e-10+0.000000000000e+00j 1.220574541984e-01+3.318161819980e-01j -2.114097122742e-01-5.747224832865e-01j 2.886579864025e-15+2.470246229791e-15j 2.237095925173e-10+2.856137548690e-11j -1.630952608500e-01+3.136876418500e-01j 2.824892780818e-01-5.433229306846e-01j -1.695467887892e-15-3.449988854841e-15j
-1.179502022502e-01+0.000000000000e+00j -3.653333903677e-04-6.037927443354e-01j -2.109259647777e-04-3.485999049323e-01j 0.000000000000e+00-3.495559249944e-17j -1.179454477899e-01-1.059035644809e-03j 5.786572940335e-03-6.037651258181e-01j 3.340880091329e-03-3.485839593682e-01j -1.379828151599e-17+3.072921985850e-17j
-6.971999353049e-01+0.000000000000e+00j 6.180605107320e-05+1.021478528326e-01j 3.568375621868e-05+5.897509032839e-02j 0.000000000000e+00+5.752610722455e-20j 6.371589129237e-01+2.830481751769e-01j 4.152631426472e-02-9.332605682165e-02j 2.397522873314e-02-5.388182402040e-02j 7.898035829890e-21-1.758918421170e-20j
# k 5
