  0.64630945E+00 -0.54041458E+01
  0.66331759E+00 -0.53422300E+01
  0.68032573E+00 -0.52708299E+01
  0.69733388E+00 -0.51972837E+01
  0.71434202E+00 -0.51217576E+01
  0.73135017E+00 -0.50448381E+01
  0.74835831E+00 -0.49794882E+01
  0.76536645E+00 -0.50523020E+01
  0.78237460E+00 -0.51468757E+01
  0.79938274E+00 -0.52423772E+01
  0.81639088E+00 -0.53384854E+01
  0.83339903E+00 -0.54353828E+01
  0.85040717E+00 -0.55332864E+01
  0.86741531E+00 -0.56323695E+01
  0.88442346E+00 -0.57327400E+01
  0.90143160E+00 -0.58344346E+01
  0.91843974E+00 -0.59374216E+01
  0.93544789E+00 -0.60416071E+01
  0.95245603E+00 -0.61468438E+01
  0.96946417E+00 -0.62529403E+01
  0.98647232E+00 -0.63596708E+01
  0.10034805E+01 -0.64667854E+01
  0.10204886E+01 -0.65740211E+01
  0.10374967E+01 -0.66811132E+01
  0.10545049E+01 -0.67878068E+01
  0.10715130E+01 -0.68938690E+01
  0.10885212E+01 -0.69990979E+01
  0.11055293E+01 -0.71033305E+01
  0.11225375E+01 -0.72064471E+01
  0.11395456E+01 -0.73083714E+01
  0.11565537E+01 -0.74090681E+01
  0.11735619E+01 -0.75085367E+01
  0.11905700E+01 -0.76068041E+01
  0.12075782E+01 -0.77039148E+01
  0.12245863E+01 -0.77999220E+01
  0.12415945E+01 -0.78948784E+01
  0.12586026E+01 -0.79888278E+01
  0.12756108E+01 -0.80817987E+01
  0.12926189E+01 -0.81737992E+01
  0.13096270E+01 -0.82648135E+01
  0.13266352E+01 -0.83547999E+01
  0.13436433E+01 -0.84436911E+01
  0.13606515E+01 -0.85313945E+01
  0.13776596E+01 -0.86177944E+01
  0.13946678E+01 -0.87027545E+01
  0.14116759E+01 -0.87861200E+01
  0.14286840E+01 -0.88677206E+01
  0.14456922E+01 -0.89473718E+01
  0.14627003E+01 -0.90248758E+01
  0.14797085E+01 -0.91000201E+01
  0.14967166E+01 -0.91725748E+01
  0.15137248E+01 -0.92422865E+01
  0.15307329E+01 -0.93088703E+01
  0.15477410E+01 -0.93719984E+01
  0.15647492E+01 -0.94312868E+01
  0.15817573E+01 -0.94862805E+01
  0.15987655E+01 -0.95364377E+01
  0.16157736E+01 -0.95811169E+01
  0.16327818E+01 -0.96195676E+01
